Date,FPI_Equity_Flow,FPI_Debt_Flow,FPI_Total_Flow,FPI_Equity_Flow_3M,FPI_Debt_Flow_3M,FPI_Equity_Flow_12M,FPI_Debt_Flow_12M
2011-06-16,-304.15,-42.89,-347.04,9093.37,3742.3999999999996,34172.0,11246.8
2011-06-17,-319.86,393.81,73.95,8828.64,4376.06,33702.31,11769.599999999999
2011-06-20,-199.7,-801.25,-1000.95,8366.86,3548.63,33654.35,10288.970000000001
2011-06-21,-961.95,45.02,-916.93,7369.98,3633.79,33367.729999999996,10441.68
2011-06-22,-162.88,18.25,-144.62,7058.6,3903.7200000000003,33070.57,10400.21
2011-06-23,-279.57,-86.09,-365.66,6381.45,3659.58,33222.15,10465.869999999999
2011-06-24,175.2,567.87,743.06,6865.76,4338.74,33060.55,10916.76
2011-06-27,270.88,-216.2,54.68,5990.45,3875.92,33691.14,11173.23
2011-06-28,1038.09,281.54,1319.62,7431.55,4428.52,33854.259999999995,11568.58
2011-06-29,575.21,156.88,732.09,8513.85,4019.6899999999996,34721.1,12003.1
2011-06-30,-188.45,428.46,240.0,7646.34,4667.05,34593.68,12340.960000000001
2011-07-01,-349.21,-150.16,-499.36,6801.3,4401.099999999999,33737.71,11842.470000000001
2011-07-04,345.96,-169.89,176.07,6735.2,3943.65,34599.1,11428.779999999999
2011-07-05,-560.12,378.82,-181.3,5760.91,4443.66,33825.25,12469.099999999999
2011-07-06,1015.73,177.6,1193.33,6682.76,4315.52,34087.41,11984.08
2011-07-07,689.72,-413.48,276.24,7721.11,4220.799999999999,35480.87,11432.02
2011-07-08,-134.59,-111.79,-246.38,7448.62,3623.3700000000003,35153.96,11503.18
2011-07-11,-756.57,165.91,-590.65,6930.63,3735.04,34167.45,11571.95
2011-07-12,776.94,301.33,1078.27,7120.01,4165.29,34453.48,11770.42
2011-07-13,42.73,-153.77,-111.04,7136.27,4051.27,35014.69,11766.7
2011-07-14,718.91,-824.28,-105.37,8167.93,2934.3100000000004,36293.83,10833.039999999999
2011-07-15,-697.21,206.97,-490.25,7531.410000000001,3266.62,35235.65,11172.25
2011-07-18,-199.69,-316.1,-515.78,7025.25,3125.33,34787.47,10927.460000000001
2011-07-19,102.62,-555.2,-452.58,7309.7300000000005,2586.5899999999997,34664.840000000004,10528.14
2011-07-20,123.49,-799.7,-676.21,7744.33,2089.98,34515.11,10108.240000000002
2011-07-21,-125.03,294.19,169.16,7397.46,1788.0099999999998,34630.09,10308.68
2011-07-22,411.42,88.59,500.01,7586.4,1996.52,34825.38,10171.68
2011-07-25,-433.81,-17.7,-451.51,7306.06,1679.33,34145.03,9949.51
2011-07-26,28.81,466.71,495.52,7470.389999999999,2033.1999999999998,34431.02,10120.24
2011-07-27,160.15,241.2,401.35,7414.52,2519.7599999999998,33558.28,10214.140000000001
2011-07-28,357.22,534.89,892.11,8395.78,3006.4399999999996,33578.58,10858.85
2011-07-29,455.81,-367.82,87.99,9455.32,2353.42,34530.04,10189.130000000001
2011-08-01,-462.32,39.63,-422.69,9252.220000000001,2399.53,33639.439999999995,10586.019999999999
2011-08-02,-667.06,-435.01,-1102.07,8591.880000000001,1556.5899999999997,33359.72,10371.21
2011-08-03,738.84,-18.81,720.02,9075.27,1181.33,33605.02,10591.66
2011-08-04,266.16,-24.58,241.57,8503.75,831.0799999999998,33191.880000000005,10193.06
2011-08-05,-274.24,237.98,-36.26,7700.68,1156.9599999999998,33227.98,10098.199999999999
2011-08-08,875.58,63.67,939.25,8556.23,1494.58,33521.87,9965.68
2011-08-09,157.84,237.02,394.86,8623.58,1865.6799999999998,33373.32,9831.12
2011-08-10,689.65,261.03,950.68,9714.49,2017.84,33551.94,10305.93
2011-08-11,133.76,696.48,830.24,9757.51,2500.58,32637.300000000003,10847.83
2011-08-12,1130.37,-44.59,1085.78,10932.210000000001,3057.46,33790.36,10790.79
2011-08-15,977.67,-232.31,745.36,11648.52,2777.58,35044.9,10254.42
2011-08-16,-24.48,123.83,99.34,11937.66,2803.9799999999996,35365.18,10362.82
2011-08-17,585.79,-190.68,395.1,12163.78,2646.56,36258.880000000005,10237.62
2011-08-18,422.69,494.59,917.28,11720.1,2703.77,36620.119999999995,10519.94
2011-08-19,784.32,-34.97,749.35,12458.800000000001,2492.27,37133.86,10172.119999999999
2011-08-22,-382.46,-119.67,-502.13,11775.48,1929.5400000000002,36513.049999999996,10202.95
2011-08-23,443.03,-91.39,351.63,11773.44,1852.9399999999998,36442.49,10079.88
2011-08-24,629.21,265.53,894.74,12503.26,1787.2299999999998,36965.2,10612.94
2011-08-25,-779.37,2.68,-776.69,11511.84,1249.3899999999999,35359.060000000005,11315.04
2011-08-26,-491.63,-142.5,-634.13,10913.91,663.3799999999999,34899.759999999995,11062.4
2011-08-29,-919.62,549.61,-370.01,9845.45,1490.6299999999997,32520.060000000005,11379.339999999998
2011-08-30,-34.7,-206.85,-241.55,10097.25,1309.8799999999997,32072.530000000002,11043.87
2011-08-31,458.77,60.67,519.44,10443.76,1424.1,32859.88,11639.410000000002
2011-09-01,851.18,245.69,1096.87,10945.94,1473.0099999999998,34146.509999999995,11940.349999999999
2011-09-02,137.05,-439.4,-302.35,10257.42,777.6999999999998,33942.32,12116.449999999999
2011-09-05,914.31,194.08,1108.39,10592.089999999998,1173.4499999999998,34868.36,11849.619999999999
2011-09-06,-590.05,-266.53,-856.58,8825.45,836.5699999999999,33821.310000000005,11858.91
2011-09-07,-751.69,296.83,-454.86,8357.429999999998,1689.3799999999997,32733.0,11729.12
2011-09-08,72.23,-238.8,-166.57,7893.5,967.9999999999998,32741.64,11156.56
2011-09-09,292.03,257.83,549.86,7993.86,1329.5399999999997,33357.07,11634.57
2011-09-12,83.65,381.75,465.4,6882.61,1644.5299999999997,34098.14,12306.16
2011-09-13,-933.72,308.43,-625.29,6253.04,1995.85,33287.68,12459.48
2011-09-14,55.44,125.39,180.83,6628.339999999999,1727.4299999999998,32814.92,12788.17
2011-09-15,-552.23,-19.39,-571.63,6275.8099999999995,2509.29,32055.64,12688.03
2011-09-16,434.84,-122.93,311.91,7672.6,2341.3399999999997,33013.35,12659.949999999999
2011-09-19,283.3,491.31,774.61,8118.779999999999,2814.3999999999996,33110.06,13635.609999999999
2011-09-20,-369.94,-159.85,-529.79,8028.409999999999,2740.64,32447.46,14094.900000000001
2011-09-21,-156.93,-261.12,-418.05,7696.279999999999,1911.6499999999996,32632.46,13715.77
2011-09-22,-429.61,249.61,-180.0,6995.79,2377.46,32025.989999999998,14083.85
2011-09-23,68.66,-188.84,-120.18,6026.36,1907.08,31965.55,14010.94
2011-09-26,577.57,-235.02,342.55,6028.719999999999,1515.1799999999998,33014.61,13517.16
2011-09-27,-392.86,-383.08,-775.94,5824.3099999999995,703.6399999999996,32342.86,12732.05
2011-09-28,352.02,-94.87,257.15,6525.539999999999,758.9299999999998,32314.489999999998,12668.939999999999
2011-09-29,-165.13,25.19,-139.94,6014.45,954.0099999999998,31507.83,12746.31
2011-09-30,-296.44,122.93,-173.51,6278.129999999999,698.1199999999997,30584.489999999998,12669.2
2011-10-03,46.48,335.39,381.88,5308.88,855.9099999999996,31219.800000000003,13361.67
2011-10-04,-417.62,208.07,-209.55,4201.54,1477.4599999999996,31171.09,13452.79
2011-10-05,-176.82,-7.26,-184.09,4159.3099999999995,1581.9899999999996,30636.75,13229.960000000001
2011-10-06,-498.94,-9.46,-508.4,4416.94,1406.6199999999997,29780.920000000002,12966.43
2011-10-07,1082.36,203.05,1285.41,4722.36,1308.3399999999997,30505.760000000002,13700.51
2011-10-10,117.63,431.77,549.4,4797.259999999999,1893.8799999999997,28597.019999999997,14310.689999999999
2011-10-11,-249.86,87.89,-161.97,3828.4899999999993,2806.0499999999997,27961.71,14612.060000000001
2011-10-12,206.99,-90.74,116.25,4732.69,2508.3399999999997,27500.92,14441.35
2011-10-13,43.84,-247.86,-204.02,4976.219999999999,2576.5799999999995,26967.76,13999.27
2011-10-14,-10.48,-383.56,-394.05,4863.12,2748.22,26531.579999999998,13116.7
2011-10-17,407.08,249.88,656.96,5146.71,3797.8,26996.289999999997,13465.07
2011-10-18,478.75,223.39,702.15,5750.49,3727.0,26995.559999999998,13787.73
2011-10-19,-165.25,223.21,57.96,5173.82,3861.62,27116.719999999998,13616.04
2011-10-20,-187.91,11.4,-176.51,5419.72,3890.72,26947.219999999998,13488.47
2011-10-21,-37.53,472.08,434.55,5353.379999999999,3896.09,27052.37,13530.25
2011-10-24,-1050.96,-95.24,-1146.2,4142.2699999999995,3559.6499999999996,25860.47,13298.39
2011-10-25,-657.6,336.58,-321.01,3127.4499999999994,3361.34,23945.539999999997,13932.1
2011-10-26,783.44,38.38,821.81,3455.0799999999995,3767.54,25562.61,14320.419999999998
2011-10-27,922.48,-132.51,789.98,4839.879999999999,3595.4,26041.96,14603.36
2011-10-28,-24.52,227.76,203.24,5482.42,4258.17,26723.8,14582.5
2011-10-31,388.28,172.89,561.17,5131.86,4449.87,27248.05,14348.81
2011-11-01,255.63,157.09,412.72,5121.33,4631.54,26859.2,13901.09
2011-11-02,1639.44,74.38,1713.82,7035.009999999999,4467.94,28366.499999999996,13672.539999999999
2011-11-03,659.79,38.63,698.42,6819.219999999999,4442.9,29465.16,13312.32
2011-11-04,36.04,766.51,802.55,6697.419999999999,4972.39,29758.85,14202.83
2011-11-07,-377.77,405.28,27.51,5629.999999999999,5116.64,28941.28,14905.03
2011-11-08,-703.22,266.85,-436.38,4793.0199999999995,4687.01,28503.239999999998,14866.86
2011-11-09,201.73,83.54,285.27,3864.3799999999997,4815.14,28496.739999999998,14775.099999999999
2011-11-10,-278.18,352.15,73.97,2608.5299999999997,5399.6,28095.77,15045.02
2011-11-11,-611.13,205.4,-405.73,2021.8799999999997,5481.169999999999,27710.44,15084.210000000001
2011-11-14,-223.29,57.86,-165.43,1212.7999999999995,5729.71,26315.18,14995.109999999999
2011-11-15,-440.77,-41.07,-481.84,349.3399999999996,5194.049999999999,25457.449999999997,14518.89
2011-11-16,943.57,25.72,969.3,508.58999999999946,5254.74,27313.59,14106.11
2011-11-17,540.82,-901.13,-360.31,1431.8699999999994,4473.28,27661.179999999997,12991.71
2011-11-18,96.01,113.18,209.19,1084.8499999999997,4677.85,27988.08,12801.15
2011-11-21,839.97,-96.54,743.43,1295.6099999999997,4315.78,28301.83,12500.390000000001
2011-11-22,138.68,527.8,666.49,2213.6599999999994,4840.900000000001,28736.769999999997,13116.54
2011-11-23,-330.64,55.8,-274.84,2374.6499999999996,5039.2,28363.5,12895.369999999999
2011-11-24,861.56,-306.69,554.87,4155.83,4182.9,28872.57,12957.03
2011-11-25,369.46,35.04,404.49,4559.989999999999,4424.79,28709.149999999998,12625.9
2011-11-28,-418.62,-263.84,-682.46,3682.6,4100.28,28790.68,12670.42
2011-11-29,4.83,192.02,196.85,2836.25,4046.61,28862.76,12726.7
2011-11-30,-337.81,137.28,-200.52,2361.39,4623.29,28662.420000000002,13067.53
2011-12-01,-591.4,337.35,-254.05,855.6799999999998,4766.56,28297.68,13188.859999999999
2011-12-02,563.09,-187.26,375.82,2008.8199999999997,4845.83,27878.04,12961.78
2011-12-05,1054.71,60.2,1114.91,3815.22,4609.2,28630.26,13450.41
2011-12-06,-599.28,-359.51,-958.79,3143.71,4488.49,28561.42,12914.689999999999
2011-12-07,381.48,260.45,641.93,3233.16,4491.110000000001,28383.969999999998,13298.52
2011-12-08,-225.32,205.66,-19.66,2924.19,4315.02,26997.57,13189.84
2011-12-09,-143.56,198.74,55.18,3714.35,4205.33,26237.78,13338.18
2011-12-12,-196.2,50.49,-145.71,3462.7099999999996,4130.43,26701.260000000002,13220.039999999999
2011-12-13,-332.0,174.43,-157.56,3682.9399999999996,4324.249999999999,26511.38,13631.74
2011-12-14,124.26,531.3,655.56,3372.36,4978.48,25902.18,14289.839999999998
2011-12-15,-315.48,-35.53,-351.0,2773.58,4451.64,25840.53,14341.9
2011-12-16,235.23,91.59,326.82,3378.75,4703.08,25753.85,14126.48
2011-12-19,74.88,-275.84,-200.96,3610.5600000000004,4688.36,25341.41,13297.43
2011-12-20,-19.47,-210.48,-229.95,4020.7,4228.2699999999995,25685.41,13278.5
2011-12-21,-353.78,79.34,-274.44,3598.26,4496.45,25261.39,12984.789999999999
2011-12-22,-188.39,381.18,192.79,2832.2999999999997,5112.65,26593.63,13966.869999999999
2011-12-23,477.7,-26.88,450.81,3702.86,5468.849999999999,27483.519999999997,14248.25
2011-12-26,350.46,-20.77,329.68,3701.3,5542.950000000001,27860.260000000002,14465.11
2011-12-27,-388.78,-72.07,-460.84,3477.65,5445.69,27995.37,14748.79
2011-12-28,149.67,-110.43,39.24,3923.76,5212.33,27228.83,15063.44
2011-12-29,475.69,138.49,614.18,4352.97,5015.43,28319.59,15028.029999999999
2011-12-30,-734.7,-399.18,-1133.88,4035.89,4408.18,27704.91,14643.07
2012-01-02,371.68,434.28,805.96,4584.39,4849.719999999999,27911.219999999998,14913.53
2012-01-03,-231.31,-149.63,-380.94,4852.0199999999995,4709.549999999999,26859.27,14506.76
2012-01-04,385.3,266.57,651.87,4154.96,4773.07,27862.5,14643.64
2012-01-05,-281.63,-331.0,-612.63,3755.7,4010.3,26899.289999999997,14065.31
2012-01-06,-802.44,250.65,-551.79,3203.12,4173.0599999999995,25991.73,14286.82
2012-01-09,-713.77,251.58,-462.19,2282.3600000000006,4515.379999999999,25668.71,14844.5
2012-01-10,124.04,165.26,289.3,2362.5600000000004,4928.5,25461.7,14642.42
2012-01-11,229.86,-248.33,-18.47,2602.9,5063.73,25492.030000000002,14520.82
2012-01-12,-352.16,124.86,-227.29,1843.6600000000003,4938.71,25339.980000000003,14876.359999999999
2012-01-13,419.3,-304.92,114.38,1784.21,4410.4,25624.38,14574.82
2012-01-16,-730.76,-25.83,-756.59,1218.7,4161.36,24986.28,14772.829999999998
2012-01-17,66.96,358.82,425.78,1473.5700000000002,4508.780000000001,24896.48,15206.880000000001
2012-01-18,-505.51,289.01,-216.5,1005.5900000000001,4325.71,23959.899999999998,15342.669999999998
2012-01-19,-225.92,54.55,-171.36,1830.63,4475.5,22840.97,15242.72
2012-01-20,123.7,-242.44,-118.74,2611.93,3896.4799999999996,23483.579999999998,15219.63
2012-01-23,-330.21,243.68,-86.53,1498.28,4101.78,21986.85,15559.619999999999
2012-01-24,-92.28,55.81,-36.46,483.5200000000001,4290.1,22770.61,15243.13
2012-01-25,603.15,-646.09,-42.95,1111.19,3416.2499999999995,23349.649999999998,14398.119999999999
2012-01-26,-188.45,284.79,96.34,534.46,3528.1499999999996,22767.04,14010.39
2012-01-27,517.85,42.73,560.58,796.6800000000002,3413.79,23044.39,13649.08
2012-01-30,-464.85,410.74,-54.12,-1307.61,3750.15,22790.89,13666.529999999999
2012-01-31,364.9,-278.58,86.32,-1602.5,3432.94,23159.85,13754.31
2012-02-01,820.78,-903.01,-82.23,-817.7599999999999,1763.42,24127.129999999997,12572.14
2012-02-02,-1135.82,133.73,-1002.1,-1575.81,1491.87,23185.989999999998,12671.800000000001
2012-02-03,-298.45,137.47,-160.98,-1171.04,1362.49,22362.74,12924.56
2012-02-06,388.54,-457.2,-68.67,-984.2299999999999,821.7499999999999,22472.769999999997,12366.96
2012-02-07,-1.52,-243.55,-245.07,-707.5699999999998,226.04999999999995,22717.7,11789.85
2012-02-08,285.57,876.57,1162.14,189.13000000000017,897.22,22453.47,12466.17
2012-02-09,-201.99,-41.68,-243.68,210.43000000000018,797.6800000000001,21997.829999999998,12638.029999999999
2012-02-10,143.29,269.29,412.58,794.4900000000001,1108.04,21634.69,12634.58
2012-02-13,22.16,-145.2,-123.04,-126.9199999999999,937.1200000000001,21242.04,12630.66
2012-02-14,683.89,-577.09,106.8,16.149999999999977,1261.1599999999999,22240.43,11938.57
2012-02-15,227.21,-1.08,226.13,147.35000000000008,1146.9,22647.73,11978.5
2012-02-16,268.8,-29.68,239.12,-423.8199999999998,1213.76,22442.879999999997,11964.48
2012-02-17,-105.94,-69.96,-175.9,-668.4399999999998,616.0,21931.75,11614.65
2012-02-20,-143.8,15.61,-128.2,-481.59999999999985,575.8100000000001,21698.4,11892.32
2012-02-21,-116.28,129.28,13.0,-1459.4399999999998,1011.78,21423.460000000003,11388.039999999999
2012-02-22,297.23,4.96,302.19,-1531.6699999999998,981.7,20981.86,11889.33
2012-02-23,-110.49,-329.2,-439.69,-1223.5399999999997,916.3399999999999,21067.16,11689.43
2012-02-24,244.89,195.86,440.74,-983.4799999999999,920.1800000000001,20938.5,11724.23
2012-02-27,1137.7,-534.81,602.89,492.0300000000002,248.09000000000015,22077.3,10964.130000000001
2012-02-28,535.56,-565.11,-29.54,1618.9900000000002,-654.3699999999999,22621.7,10379.16
2012-02-29,-63.01,271.75,208.74,992.8900000000001,-195.36,21909.3,10618.130000000001
2012-03-01,700.61,202.11,902.71,638.7900000000001,-53.44999999999999,22097.2,10647.07
2012-03-02,-104.04,32.78,-71.26,1134.0300000000002,338.84000000000003,21486.41,10699.17
2012-03-05,-919.06,-368.63,-1287.7,-166.50999999999988,-290.23999999999995,19814.61,9862.59
2012-03-06,-404.04,-162.37,-566.42,-345.2299999999999,-658.27,19300.07,9398.42
2012-03-07,-835.4,-28.82,-864.22,-1037.07,-885.83,18023.69,9057.75
2012-03-08,-75.76,-428.77,-504.52,-916.6299999999998,-1365.09,18003.06,8868.83
2012-03-09,109.21,-171.71,-62.5,-475.4199999999999,-1711.23,17850.19,8670.94
2012-03-12,938.22,245.7,1183.92,338.5400000000002,-1996.8299999999997,18753.48,8956.779999999999
2012-03-13,263.46,478.19,741.66,917.4800000000002,-1483.1099999999997,18868.44,9686.65
2012-03-14,-9.55,-75.83,-85.38,672.7000000000002,-1650.53,18461.31,9452.77
2012-03-15,514.7,276.95,791.65,1112.5200000000002,-1097.74,19285.120000000003,9841.01
2012-03-16,-1005.57,-524.22,-1529.79,126.42000000000019,-1411.48,17133.36,9070.17
2012-03-19,217.81,247.84,465.64,698.0100000000002,-1242.98,17754.18,9589.07
2012-03-20,485.43,-191.18,294.25,1371.8300000000002,-1815.34,18746.7,8832.179999999998
2012-03-21,-639.29,142.2,-497.09,254.84000000000015,-1646.26,17428.35,9193.28
2012-03-22,671.88,-24.33,647.55,576.2600000000002,-1649.82,17604.399999999998,9053.16
2012-03-23,269.25,446.12,715.37,1234.2900000000002,-1131.6299999999999,17461.59,9211.72
2012-03-26,-107.64,-212.33,-319.97,976.9800000000001,-1233.53,16939.78,9120.58
2012-03-27,416.39,238.28,654.67,917.6800000000002,-1133.74,17262.29,9053.119999999999
2012-03-28,1235.35,-33.85,1201.49,2887.73,-768.41,18846.27,9338.029999999999
2012-03-29,190.93,2.51,193.44,2706.98,-1200.18,18899.300000000003,8854.9
2012-03-30,224.11,-5.16,218.95,3162.4,-1055.71,19361.989999999998,8795.5
2012-04-02,-129.68,-203.7,-333.38,2647.42,-1525.98,18644.75,8720.72
2012-04-03,-324.92,45.77,-279.15,2604.13,-1149.2099999999998,18293.36,8806.24
2012-04-04,515.17,31.21,546.37,3921.74,-1368.65,19121.28,8544.77
2012-04-05,-328.04,122.37,-205.67,4307.47,-1497.86,18853.93,8792.48
2012-04-06,135.78,75.35,211.13,4319.209999999999,-1587.77,18683.24,9042.64
2012-04-09,-138.83,289.4,150.57,3950.52,-1050.04,18726.269999999997,9348.5
2012-04-10,339.49,327.05,666.54,4642.17,-847.8499999999999,19376.87,9978.640000000001
2012-04-11,266.83,-265.19,1.64,4489.7,-808.1199999999999,19421.86,9117.289999999999
2012-04-12,618.77,310.63,929.4,5839.2300000000005,-471.6599999999999,19818.149999999998,9547.839999999998
2012-04-13,-155.01,-305.9,-460.91,5617.26,-1136.38,19816.61,8942.449999999999
2012-04-16,-34.94,226.36,191.42,6087.830000000001,-1199.03,19917.190000000002,9055.97
2012-04-17,-389.38,235.92,-153.46,5924.37,-1017.66,19311.79,9537.25
2012-04-18,-122.15,-523.4,-645.54,5678.5199999999995,-1298.62,19813.68,8965.640000000001
2012-04-19,288.65,77.89,366.54,6297.38,-1464.4099999999999,20706.06,8758.33
2012-04-20,478.49,-90.55,387.95,6868.15,-1610.77,21443.769999999997,8674.26
2012-04-23,-361.08,-177.63,-538.71,5903.92,-1142.31,21089.41,8088.699999999999
2012-04-24,534.8,455.26,990.06,6627.17,-971.8399999999998,21368.76,8187.51
2012-04-25,777.82,-146.1,631.72,6887.14,-1160.6699999999998,21308.899999999998,7715.74
2012-04-26,306.72,-191.91,114.8,7658.71,-1763.3199999999997,21086.79,7611.73
2012-04-27,1038.4,72.71,1111.11,8332.21,-1412.03,22105.159999999996,7958.389999999999
2012-04-30,-286.89,255.68,-31.22,7224.54,-253.33999999999992,21727.78,8348.15
2012-05-01,-522.33,7.51,-514.82,7838.030000000001,-379.55999999999995,21606.71,8246.79
2012-05-02,-789.36,399.91,-389.45,7347.12,-117.11999999999995,20726.61,8432.96
2012-05-03,848.02,209.29,1057.31,7806.599999999999,549.3700000000001,21618.96,9243.72
2012-05-04,427.18,-603.46,-176.28,8235.300000000001,189.46000000000004,21784.78,8592.689999999999
2012-05-07,72.21,-108.84,-36.63,8021.94,-795.9499999999999,22170.61,8386.42
2012-05-08,239.98,-118.55,121.43,8463.91,-872.8199999999999,22050.92,8301.13
2012-05-09,-462.74,193.81,-268.94,7857.879999999999,-948.3,20721.81,8057.56
2012-05-10,1322.88,-737.45,585.43,9158.6,-1540.55,21999.07,7143.58
2012-05-11,164.61,814.7,979.31,8639.32,-148.76,21862.82,7515.22
2012-05-14,154.7,209.31,364.01,8566.81,61.630000000000024,21572.45,7739.32
2012-05-15,462.88,94.66,557.55,8760.89,185.97,22135.940000000002,7502.74
2012-05-16,340.5,404.47,744.97,9207.33,660.4000000000001,22264.39,7366.69
2012-05-17,211.94,753.1,965.04,9563.07,1397.8899999999999,22370.03,7676.280000000001
2012-05-18,-295.24,311.22,15.99,9384.11,1579.83,21925.949999999997,8265.14
2012-05-21,335.73,334.64,670.38,9422.61,1909.51,22548.18,8625.880000000001
2012-05-22,1041.01,89.21,1130.22,10574.11,2327.92,23476.93,8768.64
2012-05-23,772.71,7.54,780.25,11101.93,2139.6,23900.64,8579.400000000001
2012-05-24,896.59,-92.74,803.85,10860.82,2581.67,23971.66,8230.750000000002
2012-05-25,-155.61,-197.83,-353.44,10169.65,2948.95,23236.41,8234.59
2012-05-28,-394.8,-156.1,-550.91,9837.859999999999,2521.1,21665.02,8008.139999999999
2012-05-29,37.11,-355.17,-318.06,9174.36,1963.8199999999997,21985.8,8208.949999999999
2012-05-30,127.86,27.24,155.1,9406.26,1958.2799999999997,21577.5,7753.610000000001
2012-05-31,647.1,-455.4,191.7,10972.419999999998,1871.51,22032.93,7401.92
2012-06-01,-746.23,107.27,-638.96,10630.23,2141.15,20091.8,7442.43
2012-06-04,864.78,39.1,903.88,12330.41,2209.0699999999997,21260.73,7524.42
2012-06-05,21.0,94.08,115.08,12427.17,2731.9199999999996,21601.589999999997,7224.69
2012-06-06,-113.44,-106.64,-220.08,12204.52,2796.99,21687.85,7919.3
2012-06-07,-406.05,973.06,567.01,10860.25,3524.35,22243.75,8847.34
2012-06-08,-727.43,458.03,-269.39,9869.36,3504.1899999999996,21679.2,9287.119999999999
2012-06-11,511.59,-323.36,188.22,10390.5,3256.66,22470.36,9049.85
2012-06-12,136.66,119.86,256.52,10012.46,3099.5699999999997,22431.82,8601.84
2012-06-13,-544.98,-132.4,-677.38,10473.050000000001,3491.39,21615.96,8685.64
2012-06-14,-547.54,-254.34,-801.88,9707.699999999999,2989.21,20030.329999999998,8149.76
2012-06-15,-67.89,-352.02,-419.91,9154.380000000001,2828.37,19387.23,7640.86
2012-06-18,934.51,179.67,1114.18,10728.18,2865.84,20510.19,7392.070000000001
2012-06-19,-29.8,-154.41,-184.21,10026.5,2735.76,20829.6,7387.82
2012-06-20,-651.57,340.35,-311.22,9105.68,2629.9900000000002,19832.07,7898.0599999999995
2012-06-21,-22.87,348.13,325.26,9190.45,3190.45,20369.32,7867.37
2012-06-22,-36.36,462.17,425.81,8737.7,3414.3399999999997,19317.23,8151.94
2012-06-25,-1248.44,-205.72,-1454.16,6253.91,3242.47,17379.07,8359.7
2012-06-26,72.85,192.61,265.46,6135.83,3432.57,17586.51,8664.099999999999
